customer_id,tenure_months,contract,plan,monthly_fee,support_tickets_90d,autopay,logins_30d,churned
U13909,15,monthly,premium,74.45,3,1,6,0
U13910,57,two_year,standard,36.1,1,1,4,0
U13911,3,monthly,basic,15.0,3,1,14,0
U13912,57,one_year,premium,83.44,1,1,20,0
U13913,12,monthly,basic,36.13,1,0,6,0
U13914,69,two_year,premium,56.49,2,0,7,0
U13915,68,two_year,standard,89.93,2,1,10,0
U13916,7,one_year,standard,77.14,1,0,16,1
U13917,38,one_year,basic,,0,0,9,0
U13918,56,monthly,standard,,3,0,6,1
U13919,48,two_year,basic,57.13,0,0,2,0
U13920,35,one_year,basic,78.79,2,1,14,0
U13921,4,monthly,standard,63.7,1,0,7,1
U13922,56,monthly,premium,53.52,0,1,28,0
U13923,26,two_year,standard,71.76,0,1,2,0
U13924,50,one_year,standard,131.86,2,1,5,0
U13925,40,monthly,standard,99.65,0,1,5,0
U13926,30,monthly,standard,68.42,2,0,16,0
U13927,42,monthly,premium,71.0,1,1,8,0
U13928,16,monthly,standard,34.11,0,1,7,0
U13929,66,monthly,standard,60.81,2,1,27,0
U13930,68,monthly,basic,59.29,3,0,7,0
U13931,47,one_year,standard,37.78,0,1,5,0
U13932,65,monthly,standard,93.03,2,0,2,0
U13933,67,one_year,basic,61.48,2,0,21,0
U13934,34,two_year,standard,51.78,2,0,5,0
U13935,46,one_year,standard,56.73,0,0,3,0
U13936,45,one_year,standard,97.84,0,0,12,0
U13937,19,monthly,standard,86.87,2,1,3,0
U13938,4,monthly,premium,84.47,1,1,14,1
U13939,5,one_year,basic,57.0,2,1,12,0
U13940,58,two_year,standard,74.76,1,0,2,0
U13941,68,one_year,premium,43.26,1,0,14,0
U13942,10,one_year,standard,65.0,1,1,3,0
U13943,5,monthly,standard,73.2,2,1,7,0
U13944,31,monthly,basic,101.38,2,1,5,1
U13945,23,monthly,premium,93.88,1,0,18,0
U13946,12,one_year,basic,107.19,2,1,17,0
U13947,31,monthly,basic,71.94,0,0,2,0
U13948,17,one_year,basic,59.34,1,0,8,0
U13949,39,monthly,standard,69.02,2,1,21,0
U13950,41,monthly,standard,71.4,1,1,4,0
U13951,56,two_year,basic,104.22,3,1,25,0
U13952,6,monthly,basic,59.73,1,1,25,0
U13953,35,two_year,standard,72.94,1,0,6,0
U13954,48,two_year,premium,56.47,0,1,11,0
U13955,64,monthly,standard,46.46,1,0,26,0
U13956,10,monthly,basic,38.84,0,1,14,0
U13957,34,one_year,premium,15.0,2,1,21,0
U13958,43,one_year,basic,50.05,2,0,11,0
U13959,34,one_year,basic,49.55,0,1,20,0
U13960,41,one_year,basic,68.0,3,1,48,0
U13961,68,monthly,standard,38.7,0,1,11,0
U13962,9,two_year,basic,35.15,0,1,12,0
U13963,61,one_year,basic,88.32,0,1,17,0
U13964,22,one_year,standard,36.63,2,1,11,0
U13965,28,monthly,standard,21.07,0,1,4,0
U13966,43,monthly,standard,102.44,1,0,23,0
U13967,36,two_year,premium,83.36,0,1,16,0
U13968,34,two_year,standard,49.58,0,0,4,0
U13969,53,monthly,basic,48.69,0,1,21,0
U13970,1,monthly,standard,15.0,1,0,8,0
U13971,20,monthly,basic,87.34,1,0,20,0
U13972,52,two_year,basic,39.23,0,1,14,0
U13973,44,monthly,standard,81.93,1,0,3,0
U13974,48,one_year,premium,26.72,1,1,3,0
U13975,15,monthly,premium,15.0,0,0,5,0
U13976,64,monthly,basic,78.78,0,0,9,0
U13977,53,monthly,premium,100.11,0,0,18,0
U13978,23,one_year,standard,93.5,3,0,25,1
U13979,65,monthly,standard,119.77,3,0,15,0
U13980,1,monthly,premium,72.26,3,0,30,0
U13981,27,one_year,standard,55.21,0,1,6,0
U13982,2,one_year,basic,51.75,2,0,5,1
U13983,1,two_year,standard,64.1,1,1,5,0
U13984,63,one_year,basic,126.26,1,1,19,0
U13985,36,monthly,basic,89.52,1,0,22,0
U13986,17,one_year,standard,37.6,1,1,4,1
U13987,66,two_year,basic,123.36,1,0,6,0
U13988,63,one_year,standard,60.44,0,0,7,0
U13989,69,monthly,premium,34.38,1,1,2,0
U13990,62,two_year,standard,75.32,1,0,17,0
U13991,46,monthly,basic,27.22,1,1,6,0
U13992,40,monthly,standard,54.1,0,0,24,0
U13993,61,monthly,standard,68.93,0,1,13,1
U13994,19,monthly,standard,91.67,1,0,4,0
U13995,40,monthly,standard,57.73,0,1,8,0
U13996,66,monthly,standard,104.94,1,0,6,0
U13997,14,one_year,basic,63.99,1,1,11,0
U13998,29,one_year,premium,45.6,0,1,15,0
U13999,45,monthly,basic,68.81,0,1,9,0
